Freq.	1/I(Vin)
1.77657765776604e+05	-7.21549493410964e-03,2.97868991324727e+01
1.77667766776704e+05	-7.20949672821524e-03,2.97761582758708e+01
1.77677767776804e+05	-7.20350566975758e-03,2.97654256518206e+01
1.77687768776904e+05	-7.19752174755086e-03,2.97547012508046e+01
1.77697769777004e+05	-7.19154495043097e-03,2.97439850633202e+01
1.77707770777104e+05	-7.18557526725558e-03,2.97332770798794e+01
1.77717771777204e+05	-7.17961268690390e-03,2.97225772910086e+01
1.77727772777304e+05	-7.17365719827680e-03,2.97118856872491e+01
1.77737773777404e+05	-7.16770879029666e-03,2.97012022591566e+01
1.77747774777504e+05	-7.16176745190738e-03,2.96905269973013e+01
1.77757775777604e+05	-7.15583317207426e-03,2.96798598922680e+01
1.77767776777704e+05	-7.14990593978403e-03,2.96692009346559e+01
1.77777777777804e+05	-7.14398574404475e-03,2.96585501150786e+01
1.77787778777904e+05	-7.13807257388576e-03,2.96479074241643e+01
1.77797779778004e+05	-7.13216641835767e-03,2.96372728525554e+01
1.77807780778104e+05	-7.12626726653226e-03,2.96266463909088e+01
1.77817781778204e+05	-7.12037510750246e-03,2.96160280298955e+01
1.77827782778304e+05	-7.11448993038229e-03,2.96054177602012e+01
1.77837783778404e+05	-7.10861172430685e-03,2.95948155725257e+01
1.77847784778504e+05	-7.10274047843221e-03,2.95842214575828e+01
1.77857785778604e+05	-7.09687618193541e-03,2.95736354061009e+01
1.77867786778704e+05	-7.09101882401434e-03,2.95630574088224e+01
1.77877787778804e+05	-7.08516839388782e-03,2.95524874565040e+01
1.77887788778904e+05	-7.07932488079545e-03,2.95419255399164e+01
1.77897789779004e+05	-7.07348827399750e-03,2.95313716498443e+01
1.77907790779104e+05	-7.06765856277509e-03,2.95208257770870e+01
1.77917791779204e+05	-7.06183573642994e-03,2.95102879124574e+01
1.77927792779304e+05	-7.05601978428435e-03,2.94997580467825e+01
1.77937793779404e+05	-7.05021069568125e-03,2.94892361709035e+01
1.77947794779504e+05	-7.04440845998400e-03,2.94787222756754e+01
1.77957795779604e+05	-7.03861306657656e-03,2.94682163519672e+01
1.77967796779704e+05	-7.03282450486319e-03,2.94577183906619e+01
1.77977797779804e+05	-7.02704276426862e-03,2.94472283826564e+01
1.77987798779904e+05	-7.02126783423786e-03,2.94367463188614e+01
1.77997799780004e+05	-7.01549970423620e-03,2.94262721902015e+01
1.78007800780104e+05	-7.00973836374921e-03,2.94158059876150e+01
1.78017801780204e+05	-7.00398380228263e-03,2.94053477020543e+01
1.78027802780304e+05	-6.99823600936232e-03,2.93948973244853e+01
1.78037803780404e+05	-6.99249497453426e-03,2.93844548458877e+01
1.78047804780504e+05	-6.98676068736450e-03,2.93740202572549e+01
1.78057805780604e+05	-6.98103313743906e-03,2.93635935495941e+01
1.78067806780704e+05	-6.97531231436396e-03,2.93531747139262e+01
1.78077807780804e+05	-6.96959820776510e-03,2.93427637412856e+01
1.78087808780904e+05	-6.96389080728828e-03,2.93323606227203e+01
1.78097809781004e+05	-6.95819010259908e-03,2.93219653492919e+01
1.78107810781104e+05	-6.95249608338292e-03,2.93115779120758e+01
1.78117811781204e+05	-6.94680873934489e-03,2.93011983021607e+01
1.78127812781304e+05	-6.94112806020980e-03,2.92908265106487e+01
1.78137813781404e+05	-6.93545403572211e-03,2.92804625286558e+01
1.78147814781504e+05	-6.92978665564589e-03,2.92701063473111e+01
1.78157815781604e+05	-6.92412590976470e-03,2.92597579577573e+01
1.78167816781705e+05	-6.91847178788165e-03,2.92494173511504e+01
1.78177817781805e+05	-6.91282427981934e-03,2.92390845186599e+01
1.78187818781905e+05	-6.90718337541976e-03,2.92287594514686e+01
1.78197819782005e+05	-6.90154906454425e-03,2.92184421407726e+01
1.78207820782105e+05	-6.89592133707355e-03,2.92081325777815e+01
1.78217821782205e+05	-6.89030018290763e-03,2.91978307537179e+01
1.78227822782305e+05	-6.88468559196571e-03,2.91875366598179e+01
1.78237823782405e+05	-6.87907755418621e-03,2.91772502873306e+01
1.78247824782505e+05	-6.87347605952673e-03,2.91669716275185e+01
1.78257825782605e+05	-6.86788109796398e-03,2.91567006716573e+01
1.78267826782705e+05	-6.86229265949371e-03,2.91464374110358e+01
1.78277827782805e+05	-6.85671073413070e-03,2.91361818369557e+01
1.78287828782905e+05	-6.85113531190871e-03,2.91259339407323e+01
1.78297829783005e+05	-6.84556638288046e-03,2.91156937136935e+01
1.78307830783105e+05	-6.84000393711758e-03,2.91054611471806e+01
1.78317831783205e+05	-6.83444796471049e-03,2.90952362325478e+01
1.78327832783305e+05	-6.82889845576848e-03,2.90850189611623e+01
1.78337833783405e+05	-6.82335540041958e-03,2.90748093244044e+01
1.78347834783505e+05	-6.81781878881054e-03,2.90646073136671e+01
1.78357835783605e+05	-6.81228861110680e-03,2.90544129203566e+01
1.78367836783705e+05	-6.80676485749245e-03,2.90442261358920e+01
1.78377837783805e+05	-6.80124751817017e-03,2.90340469517051e+01
1.78387838783905e+05	-6.79573658336119e-03,2.90238753592407e+01
1.78397839784005e+05	-6.79023204330523e-03,2.90137113499565e+01
1.78407840784105e+05	-6.78473388826055e-03,2.90035549153228e+01
1.78417841784205e+05	-6.77924210850375e-03,2.89934060468230e+01
1.78427842784305e+05	-6.77375669432990e-03,2.89832647359530e+01
1.78437843784405e+05	-6.76827763605237e-03,2.89731309742216e+01
1.78447844784505e+05	-6.76280492400286e-03,2.89630047531502e+01
1.78457845784605e+05	-6.75733854853130e-03,2.89528860642730e+01
1.78467846784705e+05	-6.75187850000585e-03,2.89427748991368e+01
1.78477847784805e+05	-6.74642476881290e-03,2.89326712493012e+01
1.78487848784905e+05	-6.74097734535690e-03,2.89225751063382e+01
1.78497849785005e+05	-6.73553622006046e-03,2.89124864618325e+01
1.78507850785105e+05	-6.73010138336424e-03,2.89024053073816e+01
1.78517851785205e+05	-6.72467282572689e-03,2.88923316345951e+01
1.78527852785305e+05	-6.71925053762506e-03,2.88822654350956e+01
1.78537853785405e+05	-6.71383450955333e-03,2.88722067005179e+01
1.78547854785505e+05	-6.70842473202416e-03,2.88621554225093e+01
1.78557855785605e+05	-6.70302119556791e-03,2.88521115927297e+01
1.78567856785705e+05	-6.69762389073272e-03,2.88420752028515e+01
1.78577857785805e+05	-6.69223280808450e-03,2.88320462445593e+01
1.78587858785905e+05	-6.68684793820692e-03,2.88220247095502e+01
1.78597859786005e+05	-6.68146927170131e-03,2.88120105895336e+01
1.78607860786105e+05	-6.67609679918670e-03,2.88020038762314e+01
1.78617861786205e+05	-6.67073051129971e-03,2.87920045613777e+01
1.78627862786305e+05	-6.66537039869454e-03,2.87820126367189e+01
1.78637863786405e+05	-6.66001645204295e-03,2.87720280940138e+01
1.78647864786505e+05	-6.65466866203413e-03,2.87620509250332e+01
1.78657865786605e+05	-6.64932701937483e-03,2.87520811215605e+01
1.78667866786705e+05	-6.64399151478912e-03,2.87421186753910e+01
1.78677867786805e+05	-6.63866213901852e-03,2.87321635783323e+01
1.78687868786906e+05	-6.63333888282185e-03,2.87222158222041e+01
1.78697869787006e+05	-6.62802173697527e-03,2.87122753988385e+01
1.78707870787106e+05	-6.62271069227217e-03,2.87023423000793e+01
1.78717871787206e+05	-6.61740573952316e-03,2.86924165177827e+01
1.78727872787306e+05	-6.61210686955607e-03,2.86824980438169e+01
1.78737873787406e+05	-6.60681407321588e-03,2.86725868700621e+01
1.78747874787506e+05	-6.60152734136463e-03,2.86626829884106e+01
1.78757875787606e+05	-6.59624666488149e-03,2.86527863907668e+01
1.78767876787706e+05	-6.59097203466263e-03,2.86428970690467e+01
1.78777877787806e+05	-6.58570344162122e-03,2.86330150151788e+01
1.78787878787906e+05	-6.58044087668738e-03,2.86231402211031e+01
1.78797879788006e+05	-6.57518433080819e-03,2.86132726787717e+01
1.78807880788106e+05	-6.56993379494755e-03,2.86034123801487e+01
1.78817881788206e+05	-6.56468926008626e-03,2.85935593172099e+01
1.78827882788306e+05	-6.55945071722187e-03,2.85837134819429e+01
1.78837883788406e+05	-6.55421815736877e-03,2.85738748663474e+01
1.78847884788506e+05	-6.54899157155803e-03,2.85640434624346e+01
1.78857885788606e+05	-6.54377095083741e-03,2.85542192622278e+01
1.78867886788706e+05	-6.53855628627137e-03,2.85444022577618e+01
1.78877887788806e+05	-6.53334756894096e-03,2.85345924410833e+01
1.78887888788906e+05	-6.52814478994382e-03,2.85247898042507e+01
1.78897889789006e+05	-6.52294794039414e-03,2.85149943393339e+01
1.78907890789106e+05	-6.51775701142260e-03,2.85052060384149e+01
1.78917891789206e+05	-6.51257199417637e-03,2.84954248935869e+01
1.78927892789306e+05	-6.50739287981909e-03,2.84856508969550e+01
1.78937893789406e+05	-6.50221965953074e-03,2.84758840406360e+01
1.78947894789506e+05	-6.49705232450768e-03,2.84661243167580e+01
1.78957895789606e+05	-6.49189086596264e-03,2.84563717174608e+01
1.78967896789706e+05	-6.48673527512457e-03,2.84466262348959e+01
1.78977897789806e+05	-6.48158554323872e-03,2.84368878612262e+01
1.78987898789906e+05	-6.47644166156659e-03,2.84271565886260e+01
1.78997899790006e+05	-6.47130362138579e-03,2.84174324092813e+01
1.79007900790106e+05	-6.46617141399012e-03,2.84077153153894e+01
1.79017901790206e+05	-6.46104503068947e-03,2.83980052991591e+01
1.79027902790306e+05	-6.45592446280985e-03,2.83883023528108e+01
1.79037903790406e+05	-6.45080970169327e-03,2.83786064685760e+01
1.79047904790506e+05	-6.44570073869774e-03,2.83689176386978e+01
1.79057905790606e+05	-6.44059756519726e-03,2.83592358554304e+01
1.79067906790706e+05	-6.43550017258177e-03,2.83495611110398e+01
1.79077907790806e+05	-6.43040855225707e-03,2.83398933978028e+01
1.79087908790906e+05	-6.42532269564489e-03,2.83302327080080e+01
1.79097909791006e+05	-6.42024259418272e-03,2.83205790339547e+01
1.79107910791106e+05	-6.41516823932389e-03,2.83109323679541e+01
1.79117911791206e+05	-6.41009962253746e-03,2.83012927023282e+01
1.79127912791306e+05	-6.40503673530825e-03,2.82916600294103e+01
1.79137913791406e+05	-6.39997956913671e-03,2.82820343415449e+01
1.79147914791506e+05	-6.39492811553902e-03,2.82724156310878e+01
1.79157915791606e+05	-6.38988236604691e-03,2.82628038904059e+01
1.79167916791706e+05	-6.38484231220776e-03,2.82531991118771e+01
1.79177917791806e+05	-6.37980794558443e-03,2.82436012878905e+01
1.79187918791906e+05	-6.37477925775538e-03,2.82340104108464e+01
1.79197919792006e+05	-6.36975624031449e-03,2.82244264731561e+01
1.79207920792107e+05	-6.36473888487113e-03,2.82148494672418e+01
1.79217921792207e+05	-6.35972718305004e-03,2.82052793855371e+01
1.79227922792307e+05	-6.35472112649138e-03,2.81957162204861e+01
1.79237923792407e+05	-6.34972070685065e-03,2.81861599645445e+01
1.79247924792507e+05	-6.34472591579867e-03,2.81766106101784e+01
1.79257925792607e+05	-6.33973674502152e-03,2.81670681498653e+01
1.79267926792707e+05	-6.33475318622053e-03,2.81575325760933e+01
1.79277927792807e+05	-6.32977523111227e-03,2.81480038813616e+01
1.79287928792907e+05	-6.32480287142846e-03,2.81384820581803e+01
1.79297929793007e+05	-6.31983609891598e-03,2.81289670990703e+01
1.79307930793107e+05	-6.31487490533683e-03,2.81194589965634e+01
1.79317931793207e+05	-6.30991928246810e-03,2.81099577432023e+01
1.79327932793307e+05	-6.30496922210188e-03,2.81004633315402e+01
1.79337933793407e+05	-6.30002471604532e-03,2.80909757541416e+01
1.79347934793507e+05	-6.29508575612054e-03,2.80814950035814e+01
1.79357935793607e+05	-6.29015233416460e-03,2.80720210724453e+01
1.79367936793707e+05	-6.28522444202950e-03,2.80625539533299e+01
1.79377937793807e+05	-6.28030207158210e-03,2.80530936388424e+01
1.79387938793907e+05	-6.27538521470413e-03,2.80436401216007e+01
1.79397939794007e+05	-6.27047386329210e-03,2.80341933942335e+01
1.79407940794107e+05	-6.26556800925737e-03,2.80247534493799e+01
1.79417941794207e+05	-6.26066764452602e-03,2.80153202796899e+01
1.79427942794307e+05	-6.25577276103884e-03,2.80058938778241e+01
1.79437943794407e+05	-6.25088335075129e-03,2.79964742364534e+01
1.79447944794507e+05	-6.24599940563357e-03,2.79870613482597e+01
1.79457945794607e+05	-6.24112091767043e-03,2.79776552059352e+01
1.79467946794707e+05	-6.23624787886125e-03,2.79682558021828e+01
1.79477947794807e+05	-6.23138028121997e-03,2.79588631297158e+01
1.79487948794907e+05	-6.22651811677505e-03,2.79494771812580e+01
1.79497949795007e+05	-6.22166137756946e-03,2.79400979495439e+01
1.79507950795107e+05	-6.21681005566061e-03,2.79307254273181e+01
1.79517951795207e+05	-6.21196414312037e-03,2.79213596073359e+01
1.79527952795307e+05	-6.20712363203505e-03,2.79120004823632e+01
1.79537953795407e+05	-6.20228851450526e-03,2.79026480451760e+01
1.79547954795507e+05	-6.19745878264599e-03,2.78933022885606e+01
1.79557955795607e+05	-6.19263442858655e-03,2.78839632053142e+01
1.79567956795707e+05	-6.18781544447054e-03,2.78746307882438e+01
1.79577957795807e+05	-6.18300182245574e-03,2.78653050301671e+01
1.79587958795907e+05	-6.17819355471425e-03,2.78559859239119e+01
1.79597959796007e+05	-6.17339063343227e-03,2.78466734623165e+01
1.79607960796107e+05	-6.16859305081020e-03,2.78373676382293e+01
1.79617961796207e+05	-6.16380079906254e-03,2.78280684445091e+01
1.79627962796307e+05	-6.15901387041796e-03,2.78187758740248e+01
1.79637963796407e+05	-6.15423225711909e-03,2.78094899196557e+01
1.79647964796507e+05	-6.14945595142264e-03,2.78002105742911e+01
1.79657965796607e+05	-6.14468494559936e-03,2.77909378308308e+01
1.79667966796707e+05	-6.13991923193392e-03,2.77816716821845e+01
1.79677967796807e+05	-6.13515880272494e-03,2.77724121212720e+01
1.79687968796907e+05	-6.13040365028499e-03,2.77631591410236e+01
1.79697969797007e+05	-6.12565376694051e-03,2.77539127343794e+01
1.79707970797107e+05	-6.12090914503176e-03,2.77446728942897e+01
1.79717971797207e+05	-6.11616977691285e-03,2.77354396137149e+01
1.79727972797308e+05	-6.11143565495171e-03,2.77262128856254e+01
1.79737973797408e+05	-6.10670677152997e-03,2.77169927030017e+01
1.79747974797508e+05	-6.10198311904306e-03,2.77077790588344e+01
1.79757975797608e+05	-6.09726468990006e-03,2.76985719461239e+01
1.79767976797708e+05	-6.09255147652379e-03,2.76893713578808e+01
1.79777977797808e+05	-6.08784347135062e-03,2.76801772871255e+01
1.79787978797908e+05	-6.08314066683063e-03,2.76709897268885e+01
1.79797979798008e+05	-6.07844305542744e-03,2.76618086702103e+01
1.79807980798108e+05	-6.07375062961825e-03,2.76526341101410e+01
1.79817981798208e+05	-6.06906338189377e-03,2.76434660397410e+01
1.79827982798308e+05	-6.06438130475818e-03,2.76343044520803e+01
1.79837983798408e+05	-6.05970439072923e-03,2.76251493402390e+01
1.79847984798508e+05	-6.05503263233800e-03,2.76160006973067e+01
1.79857985798608e+05	-6.05036602212904e-03,2.76068585163832e+01
1.79867986798708e+05	-6.04570455266029e-03,2.75977227905779e+01
1.79877987798808e+05	-6.04104821650301e-03,2.75885935130101e+01
1.79887988798908e+05	-6.03639700624182e-03,2.75794706768089e+01
1.79897989799008e+05	-6.03175091447461e-03,2.75703542751130e+01
1.79907990799108e+05	-6.02710993381257e-03,2.75612443010711e+01
1.79917991799208e+05	-6.02247405688010e-03,2.75521407478413e+01
1.79927992799308e+05	-6.01784327631483e-03,2.75430436085917e+01
1.79937993799408e+05	-6.01321758476758e-03,2.75339528765000e+01
1.79947994799508e+05	-6.00859697490231e-03,2.75248685447535e+01
1.79957995799608e+05	-6.00398143939612e-03,2.75157906065494e+01
1.79967996799708e+05	-5.99937097093921e-03,2.75067190550942e+01
1.79977997799808e+05	-5.99476556223480e-03,2.74976538836042e+01
1.79987998799908e+05	-5.99016520599927e-03,2.74885950853054e+01
1.79997999800008e+05	-5.98556989496191e-03,2.74795426534332e+01
1.80008000800108e+05	-5.98097962186506e-03,2.74704965812328e+01
1.80018001800208e+05	-5.97639437946396e-03,2.74614568619587e+01
1.80028002800308e+05	-5.97181416052683e-03,2.74524234888751e+01
1.80038003800408e+05	-5.96723895783481e-03,2.74433964552558e+01
1.80048004800508e+05	-5.96266876418186e-03,2.74343757543839e+01
1.80058005800608e+05	-5.95810357237482e-03,2.74253613795521e+01
1.80068006800708e+05	-5.95354337523338e-03,2.74163533240625e+01
1.80078007800808e+05	-5.94898816558996e-03,2.74073515812269e+01
1.80088008800908e+05	-5.94443793628985e-03,2.73983561443663e+01
1.80098009801008e+05	-5.93989268019094e-03,2.73893670068111e+01
1.80108010801108e+05	-5.93535239016397e-03,2.73803841619013e+01
1.80118011801208e+05	-5.93081705909230e-03,2.73714076029861e+01
1.80128012801308e+05	-5.92628667987194e-03,2.73624373234242e+01
1.80138013801408e+05	-5.92176124541156e-03,2.73534733165836e+01
1.80148014801508e+05	-5.91724074863244e-03,2.73445155758417e+01
1.80158015801608e+05	-5.91272518246840e-03,2.73355640945851e+01
1.80168016801708e+05	-5.90821453986586e-03,2.73266188662099e+01
1.80178017801808e+05	-5.90370881378376e-03,2.73176798841214e+01
1.80188018801908e+05	-5.89920799719350e-03,2.73087471417340e+01
1.80198019802008e+05	-5.89471208307898e-03,2.72998206324716e+01
1.80208020802108e+05	-5.89022106443655e-03,2.72909003497673e+01
1.80218021802208e+05	-5.88573493427496e-03,2.72819862870632e+01
1.80228022802308e+05	-5.88125368561539e-03,2.72730784378111e+01
1.80238023802408e+05	-5.87677731149135e-03,2.72641767954715e+01
1.80248024802509e+05	-5.87230580494869e-03,2.72552813535142e+01
1.80258025802609e+05	-5.86783915904562e-03,2.72463921054185e+01
1.80268026802709e+05	-5.86337736685259e-03,2.72375090446723e+01
1.80278027802809e+05	-5.85892042145234e-03,2.72286321647730e+01
1.80288028802909e+05	-5.85446831593983e-03,2.72197614592270e+01
1.80298029803009e+05	-5.85002104342224e-03,2.72108969215499e+01
1.80308030803109e+05	-5.84557859701896e-03,2.72020385452663e+01
1.80318031803209e+05	-5.84114096986148e-03,2.71931863239098e+01
1.80328032803309e+05	-5.83670815509347e-03,2.71843402510231e+01
1.80338033803409e+05	-5.83228014587069e-03,2.71755003201579e+01
1.80348034803509e+05	-5.82785693536102e-03,2.71666665248752e+01
1.80358035803609e+05	-5.82343851674432e-03,2.71578388587445e+01
1.80368036803709e+05	-5.81902488321254e-03,2.71490173153448e+01
1.80378037803809e+05	-5.81461602796965e-03,2.71402018882636e+01
1.80388038803909e+05	-5.81021194423155e-03,2.71313925710978e+01
1.80398039804009e+05	-5.80581262522611e-03,2.71225893574528e+01
1.80408040804109e+05	-5.80141806419317e-03,2.71137922409434e+01
1.80418041804209e+05	-5.79702825438443e-03,2.71050012151929e+01
1.80428042804309e+05	-5.79264318906348e-03,2.70962162738337e+01
1.80438043804409e+05	-5.78826286150578e-03,2.70874374105070e+01
1.80448044804509e+05	-5.78388726499862e-03,2.70786646188630e+01
1.80458045804609e+05	-5.77951639284105e-03,2.70698978925605e+01
1.80468046804709e+05	-5.77515023834398e-03,2.70611372252673e+01
1.80478047804809e+05	-5.77078879483002e-03,2.70523826106601e+01
1.80488048804909e+05	-5.76643205563351e-03,2.70436340424241e+01
1.80498049805009e+05	-5.76208001410052e-03,2.70348915142537e+01
1.80508050805109e+05	-5.75773266358880e-03,2.70261550198517e+01
1.80518051805209e+05	-5.75338999746772e-03,2.70174245529297e+01
1.80528052805309e+05	-5.74905200911836e-03,2.70087001072084e+01
1.80538053805409e+05	-5.74471869193333e-03,2.69999816764168e+01
1.80548054805509e+05	-5.74039003931686e-03,2.69912692542929e+01
1.80558055805609e+05	-5.73606604468473e-03,2.69825628345831e+01
1.80568056805709e+05	-5.73174670146432e-03,2.69738624110428e+01
1.80578057805809e+05	-5.72743200309437e-03,2.69651679774358e+01
1.80588058805909e+05	-5.72312194302524e-03,2.69564795275347e+01
1.80598059806009e+05	-5.71881651471873e-03,2.69477970551207e+01
1.80608060806109e+05	-5.71451571164804e-03,2.69391205539836e+01
1.80618061806209e+05	-5.71021952729782e-03,2.69304500179219e+01
1.80628062806309e+05	-5.70592795516410e-03,2.69217854407425e+01
1.80638063806409e+05	-5.70164098875427e-03,2.69131268162610e+01
1.80648064806509e+05	-5.69735862158708e-03,2.69044741383016e+01
1.80658065806609e+05	-5.69308084719258e-03,2.68958274006970e+01
1.80668066806709e+05	-5.68880765911214e-03,2.68871865972884e+01
1.80678067806809e+05	-5.68453905089840e-03,2.68785517219255e+01
1.80688068806909e+05	-5.68027501611524e-03,2.68699227684666e+01
1.80698069807009e+05	-5.67601554833773e-03,2.68612997307783e+01
1.80708070807109e+05	-5.67176064115223e-03,2.68526826027359e+01
1.80718071807209e+05	-5.66751028815620e-03,2.68440713782230e+01
1.80728072807309e+05	-5.66326448295829e-03,2.68354660511318e+01
1.80738073807409e+05	-5.65902321917828e-03,2.68268666153626e+01
1.80748074807509e+05	-5.65478649044709e-03,2.68182730648246e+01
1.80758075807609e+05	-5.65055429040664e-03,2.68096853934350e+01
1.80768076807709e+05	-5.64632661270998e-03,2.68011035951194e+01
1.80778077807810e+05	-5.64210345102122e-03,2.67925276638121e+01
1.80788078807910e+05	-5.63788479901543e-03,2.67839575934554e+01
1.80798079808010e+05	-5.63367065037871e-03,2.67753933780001e+01
1.80808080808110e+05	-5.62946099880811e-03,2.67668350114053e+01
1.80818081808210e+05	-5.62525583801165e-03,2.67582824876385e+01
1.80828082808310e+05	-5.62105516170828e-03,2.67497358006754e+01
1.80838083808410e+05	-5.61685896362782e-03,2.67411949445000e+01
1.80848084808510e+05	-5.61266723751099e-03,2.67326599131044e+01
1.80858085808610e+05	-5.60847997710939e-03,2.67241307004894e+01
1.80868086808710e+05	-5.60429717618542e-03,2.67156073006636e+01
1.80878087808810e+05	-5.60011882851228e-03,2.67070897076439e+01
1.80888088808910e+05	-5.59594492787406e-03,2.66985779154558e+01
1.80898089809010e+05	-5.59177546806550e-03,2.66900719181325e+01
1.80908090809110e+05	-5.58761044289214e-03,2.66815717097156e+01
1.80918091809210e+05	-5.58344984617025e-03,2.66730772842549e+01
1.80928092809310e+05	-5.57929367172677e-03,2.66645886358084e+01
1.80938093809410e+05	-5.57514191339935e-03,2.66561057584420e+01
1.80948094809510e+05	-5.57099456503631e-03,2.66476286462300e+01
1.80958095809610e+05	-5.56685162049653e-03,2.66391572932546e+01
1.80968096809710e+05	-5.56271307364961e-03,2.66306916936063e+01
1.80978097809810e+05	-5.55857891837567e-03,2.66222318413836e+01
1.80988098809910e+05	-5.55444914856539e-03,2.66137777306930e+01
1.80998099810010e+05	-5.55032375812004e-03,2.66053293556491e+01
1.81008100810110e+05	-5.54620274095142e-03,2.65968867103747e+01
1.81018101810210e+05	-5.54208609098181e-03,2.65884497890004e+01
1.81028102810310e+05	-5.53797380214398e-03,2.65800185856649e+01
1.81038103810410e+05	-5.53386586838113e-03,2.65715930945150e+01
1.81048104810510e+05	-5.52976228364697e-03,2.65631733097054e+01
1.81058105810610e+05	-5.52566304190556e-03,2.65547592253988e+01
1.81068106810710e+05	-5.52156813713139e-03,2.65463508357658e+01
1.81078107810810e+05	-5.51747756330933e-03,2.65379481349850e+01
1.81088108810910e+05	-5.51339131443458e-03,2.65295511172430e+01
1.81098109811010e+05	-5.50930938451270e-03,2.65211597767343e+01
1.81108110811110e+05	-5.50523176755952e-03,2.65127741076612e+01
1.81118111811210e+05	-5.50115845760122e-03,2.65043941042340e+01
1.81128112811310e+05	-5.49708944867418e-03,2.64960197606708e+01
1.81138113811410e+05	-5.49302473482510e-03,2.64876510711978e+01
1.81148114811510e+05	-5.48896431011083e-03,2.64792880300486e+01
1.81158115811610e+05	-5.48490816859851e-03,2.64709306314651e+01
1.81168116811710e+05	-5.48085630436539e-03,2.64625788696969e+01
1.81178117811810e+05	-5.47680871149891e-03,2.64542327390012e+01
1.81188118811910e+05	-5.47276538409669e-03,2.64458922336433e+01
1.81198119812010e+05	-5.46872631626640e-03,2.64375573478961e+01
1.81208120812110e+05	-5.46469150212589e-03,2.64292280760404e+01
1.81218121812210e+05	-5.46066093580302e-03,2.64209044123645e+01
1.81228122812310e+05	-5.45663461143576e-03,2.64125863511649e+01
1.81238123812410e+05	-5.45261252317209e-03,2.64042738867454e+01
1.81248124812510e+05	-5.44859466517002e-03,2.63959670134178e+01
1.81258125812610e+05	-5.44458103159758e-03,2.63876657255015e+01
1.81268126812710e+05	-5.44057161663274e-03,2.63793700173236e+01
1.81278127812810e+05	-5.43656641446344e-03,2.63710798832189e+01
1.81288128812910e+05	-5.43256541928757e-03,2.63627953175299e+01
1.81298129813011e+05	-5.42856862531293e-03,2.63545163146066e+01
1.81308130813111e+05	-5.42457602675720e-03,2.63462428688069e+01
1.81318131813211e+05	-5.42058761784798e-03,2.63379749744962e+01
1.81328132813311e+05	-5.41660339282267e-03,2.63297126260475e+01
1.81338133813411e+05	-5.41262334592857e-03,2.63214558178415e+01
1.81348134813511e+05	-5.40864747142272e-03,2.63132045442663e+01
1.81358135813611e+05	-5.40467576357201e-03,2.63049587997177e+01
1.81368136813711e+05	-5.40070821665308e-03,2.62967185785991e+01
1.81378137813811e+05	-5.39674482495237e-03,2.62884838753215e+01
1.81388138813911e+05	-5.39278558276600e-03,2.62802546843034e+01
1.81398139814011e+05	-5.38883048439984e-03,2.62720309999706e+01
1.81408140814111e+05	-5.38487952416945e-03,2.62638128167568e+01
1.81418141814211e+05	-5.38093269640006e-03,2.62556001291030e+01
1.81428142814311e+05	-5.37698999542656e-03,2.62473929314576e+01
1.81438143814411e+05	-5.37305141559349e-03,2.62391912182768e+01
1.81448144814511e+05	-5.36911695125497e-03,2.62309949840238e+01
1.81458145814611e+05	-5.36518659677478e-03,2.62228042231698e+01
1.81468146814711e+05	-5.36126034652623e-03,2.62146189301929e+01
1.81478147814811e+05	-5.35733819489221e-03,2.62064390995790e+01
1.81488148814911e+05	-5.35342013626514e-03,2.61982647258213e+01
1.81498149815011e+05	-5.34950616504695e-03,2.61900958034204e+01
1.81508150815111e+05	-5.34559627564910e-03,2.61819323268843e+01
1.81518151815211e+05	-5.34169046249253e-03,2.61737742907284e+01
1.81528152815311e+05	-5.33778872000761e-03,2.61656216894754e+01
1.81538153815411e+05	-5.33389104263419e-03,2.61574745176554e+01
1.81548154815511e+05	-5.32999742482151e-03,2.61493327698058e+01
1.81558155815611e+05	-5.32610786102827e-03,2.61411964404715e+01
1.81568156815711e+05	-5.32222234572247e-03,2.61330655242044e+01
1.81578157815811e+05	-5.31834087338158e-03,2.61249400155641e+01
1.81588158815911e+05	-5.31446343849233e-03,2.61168199091172e+01
1.81598159816011e+05	-5.31059003555083e-03,2.61087051994376e+01
1.81608160816111e+05	-5.30672065906248e-03,2.61005958811065e+01
1.81618161816211e+05	-5.30285530354200e-03,2.60924919487126e+01
1.81628162816311e+05	-5.29899396351333e-03,2.60843933968515e+01
1.81638163816411e+05	-5.29513663350973e-03,2.60763002201261e+01
1.81648164816511e+05	-5.29128330807363e-03,2.60682124131467e+01
1.81658165816611e+05	-5.28743398175671e-03,2.60601299705306e+01
1.81668166816711e+05	-5.28358864911986e-03,2.60520528869025e+01
1.81678167816811e+05	-5.27974730473314e-03,2.60439811568942e+01
1.81688168816911e+05	-5.27590994317576e-03,2.60359147751444e+01
1.81698169817011e+05	-5.27207655903608e-03,2.60278537362995e+01
1.81708170817111e+05	-5.26824714691158e-03,2.60197980350126e+01
1.81718171817211e+05	-5.26442170140887e-03,2.60117476659442e+01
1.81728172817311e+05	-5.26060021714359e-03,2.60037026237617e+01
1.81738173817411e+05	-5.25678268874051e-03,2.59956629031397e+01
1.81748174817511e+05	-5.25296911083342e-03,2.59876284987600e+01
1.81758175817611e+05	-5.24915947806517e-03,2.59795994053114e+01
